"","ed_num","Conservative","Liberal","NDP","share_middle_class","share_high_income","share_low_educ","share_uni_educ","share_imm","share_english","share_french","share_not_english_or_french","share_married","share_divorced","share_young","share_old"
"145","35035",0.146483947131417,0.333909402916048,0.455638585302923,0.319188191881919,0.236053831126547,0.324520128463664,0.170326387332885,0.241632953291651,0.892891918208374,0.00133244503664224,0.0294162865781787,0.411689556052379,0.0827148037521353,0.143152552870543,0.143602089847457
"146","35036",0.252622586028769,0.389851386791703,0.327127870936978,0.335984324573536,0.386237897648686,0.355829303589707,0.111150330027179,0.280899403839835,0.931573802541544,0.000605129637387702,0.0229483777870875,0.455926389720695,0.0597136710926489,0.154198501594837,0.192864030858245
"147","35037",0.256972742018436,0.334948767654389,0.358942912529177,0.323458968864238,0.427328879364679,0.326843188960734,0.113896615251237,0.263998441912552,0.93426936577391,0.000625090157234216,0.0188488724335241,0.46105527638191,0.0530144836332084,0.15990159901599,0.173727318668536
"148","35038",0.318261372212142,0.476789929189614,0.162671205382232,0.265446224256293,0.54450198723353,0.217956901006048,0.249779641956172,0.264006317941094,0.916276557436082,0.000450126035289881,0.0134587684551674,0.472622617780787,0.045521305209513,0.158860065118913,0.201019252548131
"149","35039",0.419282286081491,0.423800630560074,0.12747755888909,0.336573026228199,0.396085740913327,0.312788660614748,0.0916547220895047,0.0632635253054101,0.943115883086601,0.000488042947779405,0.00135567485494279,0.450386183222484,0.0492404566800589,0.153021742126297,0.218216318785579
"150","35040",0.449377628981028,0.397098463387415,0.129521847368873,0.310226098932629,0.444049122001607,0.302641323130091,0.10247910568819,0.0767455279861512,0.952424040384799,0.0001428707495952,0.00642918373178398,0.463419239120174,0.0423196021394389,0.166041099746645,0.224031153232617
"151","35041",0.392100816449,0.51287841700488,0.0681111128657834,0.217502887206467,0.690876427563198,0.180960575238915,0.278554527855453,0.237992667277727,0.69933366574498,0.00376229545351525,0.0144145777616609,0.467772229602822,0.0373558038932949,0.194980173035328,0.135589401586157
"152","35042",0.284566857440167,0.355033818938606,0.338839750260146,0.312980452448935,0.419064353173732,0.382679296346414,0.0914073071718539,0.0413955757970072,0.945145982466018,0.000723879996782756,0.00627362663878388,0.420377590806485,0.0357279877230002,0.214687639874672,0.145789372722041
"153","35043",0.441977837106389,0.473759280254544,0.0653000768021066,0.20966283425914,0.671877018473065,0.24789467774534,0.236975072984505,0.420663068619892,0.902096036585366,0.000571646341463415,0.0359756097560976,0.485632295342614,0.0265540361377325,0.212470169324596,0.110723891056479
"154","35044",0.226965882138296,0.553746275010643,0.170057167183604,0.312845303867403,0.413082083662194,0.234712623567492,0.229609541305806,0.136512575274531,0.857291757144098,0.00230174585251455,0.00547207504560063,0.442552530793914,0.0632109100499392,0.146584654126575,0.194779782717814
"155","35045",0.303596021423106,0.487834736036725,0.166029074215761,0.337720252338482,0.362410267565804,0.296147507210548,0.180950418898503,0.237522608398103,0.91077336146138,0.000527400872608717,0.0203768518962459,0.444281438882695,0.0642706492618138,0.149204811035741,0.16678067225294
"156","35046",0.43290215727793,0.427639992452672,0.0975492148682362,0.265002255978343,0.613024514964656,0.290994152046784,0.165458089668616,0.195048800325336,0.927305678614579,0.000503423278292388,0.0184756343133306,0.473384513701764,0.0295405574476958,0.21388356552046,0.136432692212215
"157","35047",0.366806749043467,0.422651529406845,0.15555416170106,0.31151832460733,0.504973821989529,0.28850466613615,0.161216812558779,0.250548807258891,0.924814193239031,0.000383601054902901,0.0167345960201391,0.456756467821253,0.0455326705219877,0.193098405644342,0.122069338802951
"158","35048",0.502102443092099,0.294377517165516,0.170289019392154,0.312142943964993,0.444268870791297,0.31060084748832,0.102966209119554,0.0916990291262136,0.947911665866539,0.000336053768602976,0.0042726836293807,0.464087061668682,0.0393521375473507,0.173215862376698,0.197520198232239
"159","35049",0.478668763102725,0.33761355695318,0.141037735849057,0.311046157593472,0.466082085007916,0.271837455830389,0.123144876325088,0.0637751246788575,0.875625125025005,0.000450090018003601,0.0010502100420084,0.453665011553021,0.0490996752927285,0.148873364164125,0.215684345173669
"160","35050",0.473775604224254,0.405556736834645,0.0836699978736976,0.328649031648559,0.41828058573453,0.289454857633424,0.113785949348977,0.0721419518377693,0.880971578310824,0.000604716790969563,0.00120943358193913,0.453149626315522,0.0572374833409584,0.139587850337159,0.23262984106777
"161","35051",0.272006575943008,0.314439674856151,0.37782445885469,0.370288713910761,0.342782152230971,0.347645566283323,0.0992519853692292,0.219175151878155,0.925230093726252,0.000759942582116018,0.0181964029384447,0.445298013245033,0.0593887851875413,0.173688131450526,0.147530280328459
"162","35052",0.31102674612189,0.50453548256601,0.146613558214436,0.302921348314607,0.341123595505618,0.232292419255573,0.255973883492548,0.241191720855115,0.900109413624022,0.000486282773432751,0.0184382218259918,0.446052217678515,0.0584706689427418,0.137960466489048,0.170625867487755
"163","35053",0.353330295323916,0.458156320284593,0.148279359666015,0.30667573608007,0.452336993489457,0.21832406498746,0.236888016573983,0.219203708975558,0.904782834538698,0.000559395852479322,0.0124265792943621,0.461700129678487,0.0553088573467608,0.169732772975973,0.177702006185077
"164","35054",0.427701470563632,0.492128553025614,0.0610141702775501,0.231395640190428,0.64144324730644,0.238903090866837,0.247908435974901,0.427867130041219,0.887258038713806,0.00051991681330987,0.0435530315149576,0.482670644110374,0.0317695773575327,0.19827230613022,0.151351694377459
"165","35055",0.323144410481368,0.557155190517302,0.107217024056747,0.27831541218638,0.540143369175627,0.311123388581952,0.239779005524862,0.656063105795009,0.813253924191188,0.000302831474284561,0.137535961237571,0.489780507450665,0.0397161832091887,0.15013423767133,0.162447768424877
"166","35056",0.493689680772086,0.433315275186099,0.0507233291197656,0.240533333333333,0.5696,0.232269251542113,0.295602490121948,0.626893070215695,0.83546105057733,0.000284599121808424,0.107822410147992,0.489214840379638,0.0331257399568595,0.17491363791174,0.136881882612433
"167","35057",0.453841161677618,0.404396852437738,0.108826153970958,0.227814006237596,0.670116246101503,0.203341225115876,0.254860115375638,0.356343450622258,0.903870768415942,0.00101513880919804,0.0151829456680055,0.47415903527065,0.0292743638961198,0.253959489188644,0.0958428650311588
"168","35058",0.336168325233356,0.54717272236365,0.094885443184448,0.315838581758806,0.458012596221134,0.22226375797709,0.278203519265173,0.646524799067172,0.8872759353571,0.000922324257127962,0.0475999518787344,0.480801770141872,0.0431721519595672,0.150381661046544,0.142331936979872
